user,tweets,labels,follows
user17,b'Will Horrible little Sadiq Khan be miffed?                       #ma4t  https://t.co/iOfDVe8CVT',1,following3
user17,b'There is a revolution a brewing and Obama is not happy his friends in Iran may be overthrown!               #ma4t  https://t.co/fmDmI9MdVw',3,following3
user17,b'Let the psychobitch criminal hallucinate on. She thrives on lies and fiction anyway.  And can she run from Prison?\xe2\x80\xa6 https://t.co/IpezToePWJ',1,following3
user17,b'Watch: British MP introduces bill to ban the practice of Sharia laws - Muslims are outraged!  Do you support this?\xe2\x80\xa6 https://t.co/SjgcsP9YWu',0,following3
user17,b'Would this have anything to do with his intoxication with Islam?             #ma4t  https://t.co/j56inFLX6G',0,following3
user17,"b'BUSTED: Unearthed Video from Chicago Church Shows Barack Obama Making Fun of the Bible, Mocking Jesus!  THE MEDIA A\xe2\x80\xa6 https://t.co/UYCzLZJnHE'",3,following3
user17,b'Holland today. How sorry do you feel for the refugees/invaders/colonists?                 #fo2eu  https://t.co/ecGN6AnyEh',1,following3
user17,b'Italy\xe2\x80\x99s new hardcore government warns the Muslim world that not a single boat of refugees will be accepted into the\xe2\x80\xa6 https://t.co/DXsYe8RMbX',2,following3
user17,b'London\xe2\x80\x99s Horrible Little Sadiq Khan is a political pygmy and a narcissist who is obsessed with puerile stunts!   Wo\xe2\x80\xa6 https://t.co/G7dOveom3v',1,following3
user17,b'Isn\xe2\x80\x99t it time to get rid of the traitorous old Remainer cow?              #fo2eu  https://t.co/G4486dmde0',1,following3
user17,b'France: #Macron plans to integrate Muslims based on French principles!  Can the Idiot name one place ON EARTH where\xe2\x80\xa6 https://t.co/A1O0LboV8h',2,following3
user17,b'Pope Francis has compared Jesus Christ to the leader of an Islamic terrorist death cult and suggested Christian mis\xe2\x80\xa6 https://t.co/gdxr8PdJxa',3,following3
user17,"b""Also, why aren't all the other fake refugees from the Balkans and Africa who were not even remotely Syrian - who ar\xe2\x80\xa6 https://t.co/uTg10fOCJf""",2,following3
user17,b'If everything in the west is haram \n Then what are they doing here . Send them back and tell them to leave all hara\xe2\x80\xa6 https://t.co/FTGmRKPV4I',2,following3
user17,"b""Leave it to The Star to try to spin this to favour the Crime Minister.  Liberal lapdogs wouldn't know real journali\xe2\x80\xa6 https://t.co/q7vnpOVSPF""",1,following3
user17,b'Horrible little Sadiq Khan is running again!  Would YOU vote for the little turd?            #ma4t  https://t.co/e1nzUdcbcc',1,following3
user17,b'Angela Merkel\xe2\x80\x99s pro-migrant government has banned German media from reporting on a barbaric crime involving a Muslim\xe2\x80\xa6 https://t.co/lV5qyDCak6',2,following3
user17,b'It looks like the Dems are fucked and there will be NO Blue Wave!   The Art of the Deal?           #ma4t  https://t.co/Jhwzt8g8Sb',1,following3
user17,b'Britainistan Here We Come.  May is a dirty TRAITOR to her country.  What the F*ck just happened?       #fo2eu  https://t.co/3gqeNxWhLi',1,following3
user17,b'Sad.  But that\xe2\x80\x99s the trend. May is no help. The twunt! https://t.co/VQT3KlZ0uh',1,following3
user17,"b'Muslim migrants start to arrive in South Korea, and their citizens are IRATE after reading about the disasters they\xe2\x80\xa6 https://t.co/eaKiRpsE6R'",2,following3
user17,b'Calgary: Islamic flag on Canada Day.  TRUDEAU !     #ma4t https://t.co/ftSBMth5Hi',1,following3
user17,b'How does this horrible cow stay in office?   #fo2eu https://t.co/BAkLCWLW0S',1,following3
user17,"b""KHAN'S STUPID STUNT CAUSES OUTRAGE. SACK HIM NOW !\n\nApart from the bad manners, Khan's idiotic, taste less, Trump-f\xe2\x80\xa6 https://t.co/nYl3cL7pLM""",1,following3
user17,"b'A pedophile priest with HIV, who admitted to raping 30 young girls between the ages of 5 and 10 years old, has been\xe2\x80\xa6 https://t.co/hQg8Y2SjHi'",4,following3
user17,"b'""Since Islam has historically been an ENEMY to the West, and still is, it makes sense that the subject of Islam sho\xe2\x80\xa6 https://t.co/HeHngwodJE'",3,following3
user17,b'Is that why the lying cow is selling us down the river?              #fo2eu  https://t.co/vdqhFD2rcR',1,following3
user17,"b""(WATCH) Driving through Maxine Waters' district (where she doesn't even live).  Is she a Poverty Pimp?\xe2\x80\xa6 https://t.co/XbHnmtreXK""",1,following3
user17,"b""Isn it nice to finally have a President that will stop kissing Europe's butt and insist on more fairness...and get\xe2\x80\xa6 https://t.co/lkbpRyz1Qz""",1,following3
user17,b'#UK :  Has London\xe2\x80\x99s Horrible little Mayor gone too far?  Should he be Sacked?       #fo2eu  https://t.co/vZ9bNQDuAl',1,following3
user17,b'Protests in South Korea against Muslim refugees: We don\xe2\x80\x99t want to become like Europe!              #ma4t  https://t.co/nfYIevKAp8',2,following3
user17,"b'Horrible Little Muslim Mayor says London is the safest multicultural city in the world ""Anyone who thinks otherwise\xe2\x80\xa6 https://t.co/bck2ZpmeWc'",2,following3
user17,b'Horrible little Sadiq Khan trumps up another excuse to increase the INVASIONARY FORCE!  Should he be deported?\xe2\x80\xa6 https://t.co/DTRfWYws7T',1,following3
user17,"b""TURKEY'S $80 MILLION WALL to keep out SYRIAN MUSLIMS; Muslim vs. muslim...\nSo why is nobody talking about this wall\xe2\x80\xa6 https://t.co/SUu6BumZAk""",2,following3
user17,b'What Racism? Hollywood Actress Warns Fellow Elites That ICE May Soon Come For Their Cheap Help!   Hypocrite much?\xe2\x80\xa6 https://t.co/6B5wCJtdzL',1,following3
user17,b'European governments should ship back anyone who is welfare recipients immigrants from Syria help rebuild their own\xe2\x80\xa6 https://t.co/qKOSN1qYu3',2,following3
user17,"b'The Netherlands has approved a limited ban on \xe2\x80\x98face-covering clothing\xe2\x80\x99 in public places, including Islamic veils an\xe2\x80\xa6 https://t.co/f65JArW79N'",2,following3
user17,b'#INDIA :  Irfan Khan and Mohammed Aasif raped a 7 year old girl in Mandsaur and tried to kill her.  Girl is fightin\xe2\x80\xa6 https://t.co/9uw5D77L3B',3,following3
user17,b'Women protesting proposed niqab ban - Stockholm syndrome!           #ma4t  #fo2eu https://t.co/4muIGEa14U',1,following3
user17,b'How Australian KFC stores are refusing to sell bacon in their burgers - because they only use HALAL products!\xe2\x80\xa6 https://t.co/iYVzxmR7Ar',0,following3
user17,"b'#UK :  Horrible SADIQ KHAN says when Trump ""builds walls"" and ""bans Muslims"" Britain should adopt a free immigratio\xe2\x80\xa6 https://t.co/gTW3URXa5F'",1,following3
user1,"b""No End in Sight as US Trade War With China Reaches 1-Year Mark: It's been a year since the White House launched a t\xe2\x80\xa6 https://t.co/bHfcgFEoPc""",4,following4
user1,"b""EU can't bypass sanctions against Iran https://t.co/ay6UmvsdvU""",4,following4
user1,"b""Greg Gutfeld: Ocasio-Cortez 'Had to Cloak Her Weak Ideas in the Armor of a Smear' https://t.co/q7Eotslwpg""",4,following4
user1,b'The Earliest Signing of the NDAA in 40 Years Is a Giant Step in Rebuilding the Military: With President Donald Trum\xe2\x80\xa6 https://t.co/y45zMdkrj9',4,following4
user1,"b'Former Obama Supporter Explains Why She Chose to #WalkAway: A former Obama supporter says she joined the ""#WalkAway\xe2\x80\xa6 https://t.co/xaGmuwdr5C'",4,following4
user1,"b'Imam Whose Son Was Training School Shooters Blasts Reporters On New Mexico Compound: ""They Hate Islam"" https://t.co/GZrUTL3Pmb'",3,following4
user1,"b'Communist Goal #3: Develop the illusion that total disarmament by the U.S. would be a demonstration of ""moral strength.""'",4,following4
user1,b'The Landmark Monsanto Verdict May Not Have Been Possible Without Activism and Alternative Media https://t.co/TtR6I5KttM',4,following4
user1,"b'How the ""Palestinians"" Were Invented https://t.co/1UtYA91ILI'",3,following4
user1,b'FBI Continued Working With Steele After Allegedly Dumping Him https://t.co/p2r8g9oeCb',4,following4
user1,"b""Senator Bob Menendez's Campaign Chief Is Islamic Terror State Lobbyist https://t.co/914HrZzNzQ""",3,following4
user1,b'Potential Terrorist Case in New Mexico Draws Attention to Growing Use of Children in Terrorist Plots https://t.co/czstosriIy',3,following4
user1,b'Medium: The New Mouthpiece of the Hyper-Leftist https://t.co/Ea2wd7lNiY',1,following4
user1,"b""What Tax Reform 'Crumbs' Meant for These Blue Collar Workers https://t.co/3Ut7hAzQvu""",4,following4
user1,"b""V.A. facility in D.C. resembles '3rd world hospital' https://t.co/lAcgaWPrqK""",4,following4
user1,b'Communist Goal #2: U.S. should be willing to capitulate in preference to engaging in atomic war.',4,following4
user1,"b""The Daily Signal Podcast: Monday, Aug. 13: The Daily Signal's all-star interns, Katherine Rohloff and Jeremiah Poff\xe2\x80\xa6 https://t.co/ka50DyZoD9""",4,following4
user1,b'How the Left Misunderstands Free Markets https://t.co/4fcugB6Ynv',4,following4
user1,b'Open Offices Are The Communism Of Seating Arrangements https://t.co/doDLSVvoQT',1,following4
user1,"b'Facing indictment, Rep. Chris Collins ends re-election bid https://t.co/r5EzQniuwL'",4,following4
user1,b'Communist Goal #1: U.S. should accept coexistence as the only alternative to atomic war.',4,following4
user1,b'See who refused to accept 4 Christian refugees https://t.co/tUnoTH0PDe',4,following4
user1,b'California lawmakers set up secret DMV office https://t.co/pKCRjb4Zit',4,following4
user1,b'Adding An Award Is A Cry Of Desperation From The Oscars https://t.co/PK9JN5MJw0',4,following4
user2,b'RT @KeishaJake: TRUMP WILL DRAIN THE SWAMP BUT WE HAVE TO HAVE HIS BACK \xe2\x80\xbc\xef\xb8\x8fVOTE RED \xe2\x80\xbc\xef\xb8\x8fGOD KNOWS WASHINGTON IS STABBING TRUMP IN THE BACK \xe2\x80\xbc\xef\xb8\x8fW\xe2\x80\xa6',1,following5
user2,"b'RT @SalenaZito: I have been warning my profession this was coming, it\xe2\x80\x99s outlined in #TheGreatRevolt why we thought this wouldn\xe2\x80\x99t happen is\xe2\x80\xa6'",4,following5
user2,"b'RT @LVNancy: Progressive couple believing ""Evil is a make-believe concept"" get stabbed to death in isis territory\n      OH, and #Socialism\xe2\x80\xa6'",3,following5
user2,b'RT @HisPanicforUS: @IrishTea1 Omg KNOW HISTORY KNOW FACTS!\nDid you LOOK UP Bella Dodd or just blatantly ignoring the WHAT HOW &amp; WHY the chi\xe2\x80\xa6',4,following5
user2,b'RT @HisPanicforUS: @IrishTea1 I NEVER said ALL gays that\xe2\x80\x99s your generalization and generalizing is an intellectual form of laziness...or fo\xe2\x80\xa6',4,following5
user2,b'@IrishTea1 @HisPanicforUS Add Samantha Powers if has clearance',4,following5
user2,b'RT @LauraLoomer: I was CRUCIFIED by the Left and some on the Right for comments I made about Uber after a terrorist attack in NYC.\n\nTwitter\xe2\x80\xa6',4,following5
user2,"b'RT @LauraLoomer: If they care about freedom of the press, then how about they speak up for the Conservative journalists who are getting ban\xe2\x80\xa6'",4,following5
user2,b'RT @SheriffClarke: The American people thru our constitutional process voted for and elected @realDonaldTrump for PRESIDENT. The Lying Lib\xe2\x80\xa6',4,following5
user2,b'RT @mitchellvii: Can someone explain to me why John Brennan needs a security clearance when he is daily committing sedition against the sit\xe2\x80\xa6',3,following5
user2,"b'@mitchellvii @HisPanicforUS Ask that too, why?'",4,following5
user2,b'RT @1776Stonewall: https://t.co/nmMxXcsZB1 Lead Singer of Punk Rock band jumps off stage and attacks Trump supporter. . Things like this ar\xe2\x80\xa6',4,following5
user2,b'@1776Stonewall @HisPanicforUS Ppl should stop supporting all entertaining venues.....',4,following5
user2,b'RT @Cernovich: We have Sarah Silverman on tape saying the n-word. Should we release it?',1,following5
user2,b'RT @marklutchman: I\xe2\x80\x99m so sick of liberals trying to shame me into voting Democrat.\n\nIt\xe2\x80\x99s the Democrats that destroyed our inner cities &amp; ru\xe2\x80\xa6',1,following5
user2,b'RT @LauraLoomer: Meet Ammar Campa-Najjar.\n\nHe is a Palestinian US candidate whose grandfather helped mastermind the Munich Olympic massacre\xe2\x80\xa6',3,following5
user2,b'@LauraLoomer @HisPanicforUS These  ppl are infiltrating our Govt? Should not b able to run @DevinNunes\xe2\x80\xa6 https://t.co/ZUhGUnC0NP',3,following5
user2,"b""RT @perfectsliders: Since many of us are now Shadowbanned - Let's do this this way.  I will follow back all Trump supporters who see this p\xe2\x80\xa6""",4,following5
user2,b'RT @Golfinggary5222: NFL season approaching. \nEither the players stand OR we sit out the season! \nDo you agree? \nRT IF yes!\n#BoycottTheNFL\xe2\x80\xa6',4,following5
user2,b'RT @Jzim21: @ImAkEmOrEsEnSe3 @Hidigglez @KaitMarieox Actually he didn\xe2\x80\x99t. He also get tax breaks because his sponsors did it through his fou\xe2\x80\xa6',4,following5
user2,b'@michellemalkin @foxandfriends Prepare them years in advance like I did mine.  Help them understand the difference\xe2\x80\xa6 https://t.co/ivmPCExF7V',4,following6
user2,b'A new Editorial has been posted at The Bunion!\n\nhttps://t.co/TYT0BiY4Jw https://t.co/sGECEXxnch',4,following6
user2,"b""@Maryjef27499971 Hi Mary! I was just wondering how you are since you haven't messaged me back since yesterday. Hope things are okay!""",4,following6
user2,"b""@Catherinerae15  How come you haven't messaged me back?""",4,following6
user2,b'New Bunion post up!\n\nhttps://t.co/dIOSRH9Lac https://t.co/EnJJGoZQNA',4,following6
user2,b'Check out this new book by Nick Airus!\n\nhttps://t.co/6OxaL5pj6b',4,following6
user2,b'New Bunion post...of course there is!\n\nhttps://t.co/5dpx6jGiUd https://t.co/g38485DQoN',4,following6
user2,"b""@nytimes Fire Sarah Jeong and I'll think about it.""",4,following6
user2,b'New article at the Bunion!\n\nhttps://t.co/h6fAIAE6J3 https://t.co/syRjuTjLrU',4,following6
user2,b'@Doodisgirl @Cindy15434874 Asshattery!',1,following6
user2,"b""New story up at The Bunion. (keep in mind it's satire).\n\nhttps://t.co/SuRqNZJUwg""",4,following6
user2,b'New post up at The Bunion!\n\nhttps://t.co/SuRqNZJUwg https://t.co/cvdI0a6dly',4,following6
user2,b'This whole #WalkAway business should be #IFinallyGrewTheFuckUp.',1,following6
user2,b'RT @ScrewedHumans: Let\xe2\x80\x99s do a RETWEET #AW #AWPatriots Trump Train. Everyone can be included who participates. 1) FOLLOW ME @ScrewedHumans\xe2\x80\xa6',4,following6
user2,b'Another new article here!\n\nhttps://t.co/Wg0VlRMkdI',4,following6
user2,b'New stuff from the Bunion!\n\nhttps://t.co/hCi2qRS66y',4,following6
user2,b'Add me to the list @HeapOTrouble https://t.co/gjHKkr7Hhb',4,following6
user2,"b""@dmills3710 @10thCrusader @POTUS We know. We're just waiting for the other shoe to drop.""",4,following6
user2,"b'@jacynthia_wood @MAGABUCKS2 Agreed. Our SSNs have been abused anyway. No one should use it to track you, i.e. doctors offices, et cetera.'",4,following6
user2,b'New article up at The Bunion. Please like and share! :) (Sorry I have to pimp this out. haha)\n\nhttps://t.co/15dQKL40iN',4,following6
user2,"b""Had some weird problems with the website sending out mass emails. My apologies. It shouldn't happen again, but if i\xe2\x80\xa6 https://t.co/ZJCCwQcCZS""",4,following6
user3,b'RT @NanoJefe: Fuck you. https://t.co/QBH3T5AZEd',1,following7
user3,b'RT @LucHolmes: Today feels like I\xe2\x80\x99m paying the local bars electric bill tonight',4,following7
user3,b'RT @grooovyyb: if they don\xe2\x80\x99t fucking tip him https://t.co/qJzRWw8rsf',1,following7
user3,"b'@chrissyteigen @omxtoni \xe2\x80\x9cAye she taking about shit nobody care about, but thinks it\xe2\x80\x99s relevant because her husband\xe2\x80\xa6 https://t.co/vluWqAyNME'",1,following7
user3,b'RT @Btrillaaa: Didn\xe2\x80\x99t she just slap another bitch down my timeline earlier \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/i8VBe3yEs7',1,following7
user3,b'RT @TelAviv: Our thoughts and prayers go out to the people of #Italy and all those affected by the terrible tragedy in #genova. \xf0\x9f\x87\xae\xf0\x9f\x87\xb9\xe2\x9d\xa4\xf0\x9f\x87\xae\xf0\x9f\x87\xb1 https\xe2\x80\xa6',4,following7
user3,b'Lmfaoo y\xe2\x80\x99all want to be right so bad!!! Y\xe2\x80\x99all actually believe shit like this? https://t.co/jkHWmwTSnb',1,following7
user3,b'RT @tokenhiphop: This dude raps my song flamingo faster than me... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\x94\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Unbelievably INSANE!! https://t.co/dmZgRJXWrS',4,following7
user3,b'RT @Mens_Corner_: My kid would do this shit https://t.co/UbnWeyVJ9x',1,following7
