user,tweets,follows,,
follower2,b'RT @PrisonPlanet: Today we launch a huge new petition lobbying Twitter &amp; Facebook to cease shadow banning &amp; algorithm censorship.\n\nFree spe\xe2\x80\xa6',user1,,
follower2,b'RT @EuroGuido: Something very satisfying that poll after poll shows the British people just want to get on with Brexit. The political and m\xe2\x80\xa6',user1,,
follower2,b'RT @rightwhitesock: BBC News - describe Toronto shooter as having \xe2\x80\x9clight skin\xe2\x80\x9d. \n\nDo the BBC think we are fucktarded? He had light brown sk\xe2\x80\xa6',user1,,
follower2,b'RT @monsterlunatics: @Andrew_Adonis come join us at the @Official_MRLP.  You clearly have a fuckwitted bonkers jelly brain and we think you\xe2\x80\xa6',user1,,
follower2,"b""RT @J_TEngland: The Mufti of Jerusalem: Jihadi Bloodlust, the Nazis, and British and French Perfidy!! Here's one for the stupid brainwashed\xe2\x80\xa6""",user1,,
follower2,b'RT @rightwhitesock: EDL hold a small but peaceful protest against a new mosque in Worcester. \n\nLarge violent predominantly Muslim counter p\xe2\x80\xa6',user1,,
follower2,b'RT @rightwhitesock: 3 Muslims arrested in London for squirting acid in a 3 y/o child\xe2\x80\x99s face. \n\n51 fatal stabbings in London in 2018\n\n89 mur\xe2\x80\xa6',user1,,
follower2,b'RT @rightwhitesock: Give the evil bastards the electric chair. https://t.co/1rlbSZDlaf',user1,,
follower2,"b""RT @Stop_The_EU: I'm sorry but when anyone mentions John Major I can't help visualising someone's hand up his arse with him spouting doom &amp;\xe2\x80\xa6""",user1,,
follower2,"b""RT @ISupport_Israel: London Muslim mayor welcomes the gays' beheader, Emir of Qatar BUT not President Trump - Free Speech Time - https://t.\xe2\x80\xa6""",user1,,
follower2,"b'RT @RealCandaceO: We need to stop calling them liberals and begin referring to them as exactly what they are: American communists, that wis\xe2\x80\xa6'",user1,,
follower2,b'RT @DVATW: \xe2\x80\x9cWhite Helmets are the bravest of the brave\xe2\x80\x9d? Surely you mean cowardly terrorist enablers? https://t.co/zFKF3nJhVF',user1,,
follower2,"b""RT @rightwhitesock: Exposed: Sadiq Khan's family links to extremist organisation https://t.co/IJflfD11L9""",user1,,
follower2,"b'RT @ReeceUKIP: The Islamic leader of Qatar, where homosexuality is punishable by DEATH, is visiting the UK, there is a total media blackout\xe2\x80\xa6'",user1,,
follower2,b'RT @juliean18356736: White victim attacked by Pakistanis in Rochedale called him a white pussy they seem to have a thing about white pussie\xe2\x80\xa6',user1,,
follower2,b'RT @Nigel_Farage: \xe2\x9c\x85 Backs Iran\n\n\xe2\x9c\x85 Supports Hamas\n\n\xe2\x9c\x85 Persecutes gays \n\n\xe2\x9d\x8c Mass left wing protests https://t.co/gmTz24cMWY',user1,,
follower2,b'RT @PrisonPlanet: Moroccan police officers to patrol an area of Paris to deal with delinquent migrants.\n\nWomen complaining of being harasse\xe2\x80\xa6',user1,,
follower2,b'RT @PrisonPlanet: Islamists in jail threatening to kill Tommy Robinson and acid attack his wife. \n\nJudge who sent him to jail did not even\xe2\x80\xa6',user1,,
follower2,b'RT @lass_ayrshire: Apparently Britain started a war with Hitler because we were bankrupt.  What an absolute clown. https://t.co/FIn2Fxc2NQ',user1,,
follower2,b'RT @AMDWaters: New Video: Anne Marie Waters on the Durham Miners Gala \nhttps://t.co/zjRre7uugP\n#ForBritain',user1,,
follower2,"b""RT @AMDWaters: Here it is. It took 5 years to write.  A document revealing how the Muslim Brotherhood intend to 'destroy the West by its ow\xe2\x80\xa6""",user1,,
follower2,"b""RT @AMDWaters: She grovels and appeases but it will never be enough.  The EU will not allow Brexit.  Walk away now, they won't know what hi\xe2\x80\xa6""",user1,,
follower2,b'RT @ActivePatriots: We\xe2\x80\x99re seeing veterans persecuted after serving in N.Ire so it\xe2\x80\x99s worth remembering the history.\n21/7/72 was Bloody Frida\xe2\x80\xa6',user1,,
follower2,b'RT @DVATW: Decent response and overwhelming result #axethelicencetax https://t.co/FvVwX0pA38',user1,,
follower2,"b'RT @LauraLoomer: EXCLUSIVE: Evidence suggests that a dry run of an Islamic terrorist attack took place at a California Mall this month, but\xe2\x80\xa6'",user1,,
follower2,b'RT @RaheemKassam: Shock: Muslim politician insults the Cross of St. George \xe2\x80\x94 the historical symbol of Christendom pushing back against the\xe2\x80\xa6',user1,,
follower2,b'RT @RealJamesWoods: Irony is a beautiful thing...https://t.co/txels0l2F1',user1,,
follower2,"b'RT @JackPosobiec: To be clear: \n\n@Disney is the parent company of both ABC and Marvel\n\nThey fired Roseanne for 1 tweet\n\nJames Gunn had 10,0\xe2\x80\xa6'",user1,,
follower2,b'RT @RaheemKassam: Whoa. This looks and sounds like @tnewtondunn from @TheSun (owned by @rupertmurdoch) telling other reporters \xe2\x80\x9che knows we\xe2\x80\xa6',user1,,
follower2,b'RT @RaheemKassam: The UK love for @realDonaldTrump that the establishment media never showed on TV: https://t.co/vzsLe8Dg3C',user1,,
follower2,"b'RT @PrisonPlanet: 500,000+ people have signed a petition opposing Islamic immigration.\n\nIn what racist, bigoted, white supremacist country\xe2\x80\xa6'",user1,,
follower2,b'RT @therealroseanne: My official statement:\nhttps://t.co/Qf8q7W5eFj',user1,,
follower2,"b'RT @Cernovich: We have a lot of stuff like this on many others. \n\nThis is part of bigger project, and we wanted to come out strong. \n\nWe wi\xe2\x80\xa6'",user1,,
follower2,b'RT @StefanMolyneux: Remember that time when Socialism worked?\n\nNeither do I.',user1,,
follower2,b'RT @rightwhitesock: NEW RELEASE: \xe2\x80\x9cSadiq of the dump\xe2\x80\x9d.  Life in the shithole of Londonistan. https://t.co/rc524shFVH',user1,,
follower2,b'RT @rightwhitesock: If Islam is peaceful why do people run away when a Muslim drops a rucksack? \n\nhttps://t.co/fpXpffmvl5',user1,,
follower2,"b""RT @Emma83653566: Please sign and share! This guy is amazing \xe2\x9d\xa4\xe2\x9d\xa4he saved life's its time to give him something back.\nAward Roy Larner the Ge\xe2\x80\xa6""",user1,,
follower2,b'RT @AwayDayFooty: Cristiano Ronaldo getting ready for a free kick... \xf0\x9f\x98\x82 https://t.co/iznxwKb82T',user1,,
follower2,b'RT @GerardBattenMEP: How should HM Government set about leaving the European Union?',user1,,
follower2,b'RT @geertwilderspvv: Everywhere in Europa innocent people are being stabbed in our streets and busses by scum - often screaming allahu akbh\xe2\x80\xa6',user1,,
follower2,b'RT @DVATW: \xe2\x80\x9cThe supreme irony is that the feral left who scream \xe2\x80\x9cNazi\xe2\x80\x9d at anyone they don\xe2\x80\x99t like have become the new Nazis but are too stup\xe2\x80\xa6',user1,,
follower2,"b'RT @woodsypuds: Why don\xe2\x80\x99t these \xe2\x80\x9ceducated\xe2\x80\x9d ones move to Saudi Arabia? Not too many white men there, and they can live under that fantastic\xe2\x80\xa6'",user1,,
follower2,"b'RT @DVATW: More seriously, congrats to Croatia for a deserved win against England. The English team\xe2\x80\x99s luck ran out, Kane was invisible, but\xe2\x80\xa6'",user1,,
follower2,"b'@DVATW Next @jeremycorbyn will be praising the French team that has seldom French indigenous in their team at all, allahu akbar!'",user1,,
follower2,b'@rightwhitesock I liked this one the best.\n\nhttps://t.co/wHShwZ5vDQ',user1,,
follower2,"b""@Steven_Woolfe @DVATW @catherinemep She's being racist with that Tweet, what a complete bozo.""",user1,,
follower2,b'RT @Steven_Woolfe: Look at this attempt by Lib Dem @catherinemep to cause division and rancour by bringing race into tonight\xe2\x80\x99s England game\xe2\x80\xa6',user1,,
follower2,b'@din_stygge_faen @barneybburn @K69atie The main people at the top of the EU are unelected too and the shit heads on\xe2\x80\xa6 https://t.co/drS18jiv1K',user1,,
follower2,b'@daily_politics I hate bloody tennis.',user1,,
follower2,"b""RT @BritishArmy: It\xe2\x80\x99s coming home. \n\nSupporting the England team and Gareth Southgate ahead of tonight's World Cup semi-final showdown with\xe2\x80\xa6""",user1,,
follower2,b'RT @JOE_co_uk: Only one thing left to say to an England team that have made us dream again: Thank you \xf0\x9f\x8f\x86\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\n\n#ThreeLions #Eng #ENGCRO ht\xe2\x80\xa6',user1,,
follower3,b'Would be funny if not so true! https://t.co/0WJUnYJ3ir',user2,,
follower3,"b'What a piece of work. I believe there are words to describe a person like this, but I sure won\xe2\x80\x99t print them as they\xe2\x80\xa6 https://t.co/mP4vfvG5tS'",user2,,
follower3,"b'You gotta love some Blue oyster cult and far left socialism, because one is just great music and the other spells c\xe2\x80\xa6 https://t.co/CPmoUTJbXZ'",user2,,
follower3,b'Just thought we could all use a quick laugh! https://t.co/fWE2CBr4SK',user2,,
follower3,b'@Latinos4Trump10 @kasmouse I\xe2\x80\x99d love a ride!',user2,,
follower3,b'@trumpfor20_20 Large for me!!!',user2,,
follower3,"b'Sounds like a conspiracy theory, but is a fact! Read into it as you will! https://t.co/BDsBEuNDrr'",user2,,
follower3,"b'Inclusivity for the left is agreeing with everything they believe in, period! https://t.co/SG8QZSb2uW'",user2,,
follower3,"b'Once again, nothing to see here, move along! https://t.co/4T5eboairz'",user2,,
follower3,b'@ScrewedHumans Amen!',user2,,
follower3,"b'@phinehas1683 Ya, really! Have you listen to the idiotic statements coming out of her mouth? Left or right, if you\xe2\x80\xa6 https://t.co/fSKNM87vZB'",user2,,
follower3,"b'Not a conspiracy kinda guy, but Ohr, Strzok, Clinton, Assange, DNC servers, Comey, Steele, Fusion GPS? Seems like a\xe2\x80\xa6 https://t.co/v7RcW6DtNt'",user2,,
follower3,b'We call them hypocrites!! https://t.co/M325du5BN3',user2,,
follower3,"b'I think he is scared, that he will have to listen to her speak again! Even I\xe2\x80\x99m afraid we will have to listen to tha\xe2\x80\xa6 https://t.co/NzACx57hDQ'",user2,,
follower3,"b'Vote GOP, questions? https://t.co/2lERmAkpCg'",user2,,
follower3,"b'The best president this republic has ever had, and the left can\xe2\x80\x99t stop attacking him, really makes one question WHY! https://t.co/4fM4EBNP9g'",user2,,
follower3,"b'ALL Americans should be saying that illegal immigration is wrong and hurts our country, unless of course you are us\xe2\x80\xa6 https://t.co/dHvJyJzybZ'",user2,,
follower3,b'How do you pronounce idiot?? https://t.co/MrIJJwT619',user2,,
follower3,"b'I can\xe2\x80\x99t imagine what the best president of my lifetime could do, if the left didn\xe2\x80\x99t continually obstruct him! Let\xe2\x80\x99s\xe2\x80\xa6 https://t.co/mWNyRDrPDH'",user2,,
follower3,b'Imagine that! Turns out the guy calling OUR President a liar is the woman beating liar! Who would have thunk such a\xe2\x80\xa6 https://t.co/SjXaMW0s3q',user2,,
follower4,"b'RT @PamelaUnplugged: It\xe2\x80\x99s been 309 weeks since you failed to bring home four Americans from Benghazi. Today, their spouses, children, paren\xe2\x80\xa6'",user2,,
follower4,b'@PalmerReport @HillaryClinton Seems to me she has a hard time standing for anything. https://t.co/wstmejcmxZ',user2,,
follower4,"b'@repgregwalden @moniwilsonv3 @jack @HouseCommerce And if he did, what would come from it?  Absolutely nothing!  Not\xe2\x80\xa6 https://t.co/ohNnWyXeRW'",user2,,
follower4,"b""I've said it before and I'll say it again...\n\nThis man is EVIL!!! https://t.co/dzS9yABqlM""",user2,,
follower4,b'RT @realDonaldTrump: Thank you for the kind words Omarosa! https://t.co/PMmNG6iIsi',user2,,
follower4,b'@iheartcarrie I bet you hate the fact that this tweet makes you have shit on your face.',user2,,
follower4,b'RT @GeanineC: \xf0\x9f\x9a\x81QUICK CHOPPER HOP!\xf0\x9f\x9a\x81\n\nFOLLOW &amp; RETWEET: These MAGAs will follow you back!\n\n*DON\xe2\x80\x99T COPY/PASTE!*\n\n\xf0\x9f\x9a\x81@Pmsage2\n\xf0\x9f\x9a\x81@wyolewis\n\xf0\x9f\x9a\x81@rdrhwk\xe2\x80\xa6',user2,,
follower4,"b""@Skylar_Writer @ReignOfApril See you're not as dumb as you look.  Finally figured out that Trump &amp; the NFL were in\xe2\x80\xa6 https://t.co/WRdIOgvlPN""",user2,,
follower4,"b'@JayCaruso Spin it how you want but your tweet gave the impression that you had an issue with Elway, not SI.'",user2,,
follower4,"b""@iman_lerner @robinlundberg @CoreyL79 @adamcbest Couldn't of said it better myself.""",user2,,
follower4,b'@JohnBrennan Do you need a tissue John? https://t.co/EKHqDSQGb1',user2,,
follower4,b'@w_terrence You should have never tweeted about 300K followers and getting to 1M.  That was like putting a target on your back.',user2,,
follower4,b'All the support for our President means nothing if Conservatives do not get out and vote in the mid term elections\xe2\x80\xa6 https://t.co/ecv4eCaMr8',user2,,
follower4,b'@devineG_one @JohnBrennan NOT!!!',user2,,
follower4,b'@JohnBrennan Couldnt possibly be because of the deep state coup plotted against a sitting President...could it you\xe2\x80\xa6 https://t.co/lrS7KN5ilm',user2,,
follower4,"b""Hats off to @realDonaldTrump\n\nTwo questions:\n\n1. What took so long?\n2. When will Hilary Clinton's be revoked?\xe2\x80\xa6 https://t.co/uubbp8MDOv""",user2,,
follower4,b'@JohnBrennan...you going to cry you little baby?  Do you need a tissue?\n\n#AboutTime  #Corrupt #LockHimUp',user2,,
follower4,b'@mitchellvii Clueless',user2,,
follower4,b'Colton playing if up to earn the spot as the next bachelor. #BachelorInParadise',user2,,
follower4,"b""No wonder Colton's not in the NFL anymore.  He's such a baby.\n#BachelorInParadise https://t.co/j2baiEHMJR""",user2,,
follower5,b'RT @morgan_folley: Please enjoy these pics of my little brother after his first day back at school https://t.co/Z1DQ3fba4L',user3,,
follower5,b'RT @JoezMcfLy: ROLL YOUR R\xe2\x80\x99s FOR ANDUJARRRRRR #yankees @MAndujarPapa https://t.co/d6IPr2VqfM',user3,,
follower5,b'@lilpowerRanger feed me',user3,,
follower5,b'Dieting is hard bro fuck',user3,,
follower5,b'I ate 2 slices of pizza and now regretting it',user3,,
follower5,b'@Beccacera_ Your kid is cute',user3,,
follower5,"b""RT @Yankees: Happy Birthday, Jorge! We can't wait to see you this weekend and celebrate you &amp; the rest of the '98 team. https://t.co/uW7K7K\xe2\x80\xa6""",user3,,
follower5,b'OH NAH LMFAOOOO https://t.co/DqEqvuyhJK',user3,,
follower5,"b""I don't sleep shit""",user3,,
follower5,b'@its_jc7 Lmfaooo bet say less',user3,,
follower5,b'RT @AMAZlNGNATURE: This place looks heavenly https://t.co/4id5F5mCYJ',user3,,
follower5,"b""Y'all gas aguatdiente here too much, I drink that shit when I'm broke""",user3,,
follower5,"b""I remember being there last year, the roar in that stadium when he hit that ball. They said that's the loudest the\xe2\x80\xa6 https://t.co/jXhDNhoyRf""",user3,,
follower5,b'@Valenciax__ @Yankees GO FUCK YOURSELF',user3,,
follower5,b'What in heavens name is going on @Yankees',user3,,
follower5,b'Never again will I take stats during the summer. Shit was awful but so pumped that I passed \xf0\x9f\x98\xad',user3,,
follower5,b'RT @1kCobi: free hotdogs n soda?! nigga count me in https://t.co/hKYzXCoNab',user3,,
follower5,b'Ngl this shit really does sound garbage https://t.co/ELMq8LvhaO',user3,,
follower5,b'RT @BackTheCops: I can\xe2\x80\x99t tell if this means he likes his new toy or hates it \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/g9VpDtoB8C',user3,,
